id_Ville,Num_Dep,Nom_Ville,Longitude,Latitude
3080,9,SENTEIN,0.95,42.8667
3081,9,CAMARADE,1.26667,43.0833
3082,9,ARTIGUES,2.06917,42.7178
3083,9,MANSES,1.81667,43.1
3084,9,SIEURAS,1.33333,43.1833
3085,9,LACAVE,0.997222,43.0403
3086,9,LA BASTIDE-DE-LORDAT,1.7125,43.1439
3087,9,TROYE-D'ARIEGE,1.88333,43.0333
3088,9,SAINT-MICHEL,1.5025,43.135
3089,9,VILLENEUVE,0.981666,42.9383
3090,9,VIVIES,1.78333,43.05
3091,9,CAYCHAX,1.71667,42.8
3092,9,VERNIOLLE,1.63333,43.0833
3093,9,LE PUCH,2.1,42.7167
3094,9,SERRES-SUR-ARGET,1.51667,42.9667
3095,9,ARTIGAT,1.43333,43.1333
3096,9,LESPARROU,1.9,42.9333
3097,9,SAINT-FELIX-DE-RIEUTORD,1.67306,43.0464
3098,9,UNZENT,1.53333,43.1667
3099,9,BOMPAS,1.61667,42.8667
3100,9,SEIX,1.2,42.8667
3101,9,AIGUES-VIVES,1.88333,43
3102,9,ILLIER-ET-LARAMADE,1.55,42.7833
3103,9,PAMIERS,1.6,43.1167
3104,9,LES CABANNES,1.68722,42.7856
3105,9,SAINT-FELIX-DE-TOURNEGAT,1.75,43.1333
3106,9,VERDUN,1.68333,42.8
3107,9,AXIAT,1.75,42.7833
3108,9,GARANOU,1.75,42.7667
3109,9,ARROUT,1.03333,42.95
3110,9,LA BASTIDE-DE-BESPLAS,1.26667,43.1667
3111,9,LAROQUE-D'OLMES,1.86667,42.9667
3112,9,BETCHAT,1.01667,43.1
3113,9,SENTENAC-DE-SEROU,1.38333,42.9667
3114,9,PERLES-ET-CASTELET,1.78333,42.75
3115,9,SAINT-PIERRE-DE-RIVIERE,1.56667,42.9667
3116,9,MERIGON,1.2,43.0833
3117,9,VAYCHIS,1.8,42.75
3118,9,MIJANES,2.05,42.7333
3119,9,CESCAU,1.05,42.9333
3120,9,SAINT-JEAN-DU-FALGA,1.61667,43.0833
3121,9,ESCOSSE,1.55,43.1333
3122,9,LUDIES,1.71667,43.1167
3123,9,ARNAVE,1.65,42.85
3124,9,CAPOULET-ET-JUNAC,1.6,42.8
3125,9,LE PORT,1.36667,42.8667
3126,9,SEM,1.51667,42.7667
3127,9,CAZENAVE-SERRES-ET-ALLENS,1.6725,42.8403
3128,9,L'HERM,1.68333,42.9667
3129,9,CASTELNAU-DURBAN,1.35,43
3130,9,PRADETTES,1.81667,42.9833
3131,9,SAURAT,1.53333,42.8833
3132,9,COUTENS,1.83333,43.0667
3133,9,LE CARLARET,1.7,43.1167
3134,9,LERAN,1.91667,42.9833
3135,9,DALOU,1.63333,43.0333
3136,9,CARLA-BAYLE,1.4,43.15
3137,9,ILLARTEIN,0.966667,42.9333
3138,9,SAINTE-CROIX-VOLVESTRE,1.17417,43.1258
3139,9,BENAC,1.53333,42.95
3140,9,MADIERE,1.51667,43.1
3141,9,SOR,1.01667,42.9167
3142,9,BUZAN,0.966667,42.95
3143,9,ORNOLAC-USSAT-LES-BAINS,1.63333,42.8333
3144,9,USTOU,1.26667,42.8
3145,9,MAUVEZIN-DE-SAINTE-CROIX,1.23333,43.0833
3146,9,LIMBRASSAC,1.85,43.0167
3147,9,REGAT,1.88333,42.9833
3148,9,TAURIGNAN-CASTET,1.08333,43.0333
3149,9,CARCANIERES,2.11667,42.7167
3150,9,LACOURT,1.16667,42.95
3151,9,SINSAT,1.65,42.8
3152,9,VILLENEUVE-D'OLMES,1.81667,42.9
3153,9,MONTBEL,1.98333,42.9833
3154,9,UNAC,1.76667,42.7667
3155,9,LORP-SENTARAILLE,1.11944,43.0089
3156,9,ALEU,1.26667,42.9
3157,9,DURBAN-SUR-ARIZE,1.35,43.0167
3158,9,SAINT-MARTIN-D'OYDES,1.5,43.1667
3159,9,MONTELS,1.46667,43
3160,9,LAPENNE,1.75,43.1333
3161,9,MONTAUT,1.64389,43.1872
3162,9,ARVIGNA,1.73333,43.0667
3163,9,SAINT-BAUZEIL,1.58333,43.0833
3164,9,LE MAS-D'AZIL,1.36667,43.0833
3165,9,GOULIER,1.50361,42.7553
3166,9,TEILHET,1.78333,43.0833
3167,9,MERCENAC,1.08333,43.0333
3168,9,GESTIES,1.58333,42.7667
3169,9,COS,1.56667,42.9833
3170,9,PEREILLE,1.80167,42.9386
3171,9,UCHENTEIN,1,42.8833
3172,9,SOUEIX-ROGALLE,1.21139,42.8933
3173,9,MONTESQUIEU-AVANTES,1.2,43.0167
3174,9,MONTAILLOU,1.88333,42.7833
3175,9,CASTILLON-EN-COUSERANS,1.03333,42.9333
3176,9,LA BASTIDE-SUR-L'HERS,1.91667,42.9667
3177,9,MOULIN-NEUF,1.95,43.0667
3178,9,TREMOULET,1.71667,43.1667
3179,9,GANAC,1.56667,42.95
3180,9,QUERIGUT,2.1,42.7
3181,9,LUZENAC,1.76667,42.7667
3182,9,ALBIES,1.7,42.7667
3183,9,SAINT-JEAN-D'AIGUES-VIVES,1.86667,42.9333
3184,9,MIGLOS,1.61667,42.7833
3185,9,LISSAC,1.5,43.2667
3186,9,ORGIBET,0.933333,42.9333
3187,9,LES BORDES-SUR-LEZ,1.03333,42.9
3188,9,PRAT-BONREPAUX,1.01889,43.0289
3189,9,MOULIS,1.08333,42.9667
3190,9,VIRA,1.76667,43.05
3191,9,ASTON,1.66667,42.7667
3192,9,SALSEIN,1.01667,42.9
3193,9,LASSERRE,1.17055,43.0692
3194,9,BRIE,1.51667,43.2
3195,9,FREYCHENET,1.725,42.9083
3196,9,SURBA,1.58333,42.8667
3197,9,CHATEAU-VERDUN,1.68333,42.7833
3198,9,ILHAT,1.78444,42.9569
3199,9,SAINT-AMADOU,1.71667,43.1167
3200,9,AUCAZEIN,0.983333,42.9333
3201,9,LE PLA,2.06667,42.7167
3202,9,VICDESSOS,1.5,42.7667
3203,9,TARASCON-SUR-ARIEGE,1.6,42.85
3204,9,ANTRAS,0.943055,42.8817
3205,9,ARIGNAC,1.6,42.8667
3206,9,LE PEYRAT,1.93333,42.9667
3207,9,MONTAGAGNE,1.41667,42.9833
3208,9,SAINT-YBARS,1.4,43.25
3209,9,ALOS,1.145,42.9081
3210,9,MAUVEZIN-DE-PRAT,0.983333,43.0333
3211,9,COUSSA,1.66667,43.0667
3212,9,CLERMONT,1.28333,43.0333
3213,9,RIMONT,1.28333,43
3214,9,AUGIREIN,0.916667,42.9333
3215,9,ERCE,1.3,42.85
3216,9,ORUS,1.51667,42.7833
3217,9,SOULA,1.7,42.95
3218,9,CAUMONT,1.08555,43.0306
3219,9,VILLENEUVE-DU-PAREAGE,1.61667,43.15
3220,9,SAINT-MARTIN-DE-CARALP,1.55,42.9833
3221,9,ARGEIN,1,42.9333
3222,9,GOURBIT,1.53333,42.8417
3223,9,QUIE,1.6,42.85
3224,9,TIGNAC,1.78333,42.75
3225,9,CAUSSOU,1.8,42.7667
3226,9,SIGUER,1.56667,42.7667
3227,9,ORGEIX,1.86667,42.7
3228,9,SAINT-QUIRC,1.5,43.2667
3229,9,FORNEX,1.25,43.1667
3230,10,MONTMORENCY-BEAUFORT,4.56667,48.4833
3231,10,LIGNIERES,3.96667,47.95
3232,10,PRUSY,4.05,47.9667
3233,10,VILLECHETIF,4.15,48.3167
3234,10,CHENNEGY,3.85,48.2167
3235,10,ETOURVY,4.13333,47.95
3236,10,MORVILLIERS,4.61667,48.3833
3237,10,FONTAINE,4.71667,48.2167
3238,10,SAINT-POUANGE,4.03333,48.2333
3239,10,MAGNANT,4.41667,48.1667
3240,10,PALIS,3.7,48.2833
3241,10,HERBISSE,4.11667,48.6167
3242,10,LES GRANGES,4.05362,48.0587
3243,10,CRESANTIGNES,4.01667,48.1333
3244,10,BAGNEUX-LA-FOSSE,4.28333,47.9833
3245,10,SAINT-JULIEN-LES-VILLAS,4.1,48.2667
3246,10,PRECY-SAINT-MARTIN,4.45,48.4167
3247,10,ESTISSAC,3.81667,48.2667
3248,10,FONTAINE-LES-GRES,3.9,48.4167
3249,10,SAINT-JEAN-DE-BONNEVAL,4.05,48.1667
3250,10,VITRY-LE-CROISE,4.56667,48.15
3251,10,AUBETERRE,4.11667,48.4333
3252,10,BERNON,3.98333,47.9833
3253,10,DAMPIERRE,4.36667,48.55
3254,10,POLIGNY,4.35,48.1667
3255,10,LEVIGNY,4.7,48.3
3256,10,VAILLY,4.11667,48.3667
3257,10,SAINT-LYE,4,48.3667
3258,10,BESSY,4.02306,48.5473
3259,10,PEL-ET-DER,4.41667,48.4
3260,10,SAINT-LEGER-PRES-TROYES,4.08333,48.2333
3261,10,LIGNOL-LE-CHATEAU,4.81667,48.2167
3262,10,PUITS-ET-NUISEMENT,4.5,48.2167
3263,10,BOURGUIGNONS,4.36667,48.1333
3264,10,MAUPAS,4.06667,48.1333
3265,10,CHATRES,3.85,48.5
3266,10,CHARNY-LE-BACHOT,3.95,48.55
3267,10,VILLIERS-SOUS-PRASLIN,4.25,48.0667
3268,10,TORCY-LE-GRAND,4.16667,48.5333
3269,10,CHAUCHIGNY,3.96667,48.4333
3270,10,RHEGES,4,48.55
3271,10,PRECY-NOTRE-DAME,4.43333,48.4167
3272,10,BRIENNE-LA-VIEILLE,4.53333,48.3667
3273,10,VULAINES,3.61667,48.2333
3274,10,COUVIGNON,4.65,48.2
3275,10,SAINT-USAGE,4.61667,48.1
3276,10,LHUITRE,4.25,48.5667
3277,10,LAGESSE,4.13333,48.0167
3278,10,MONTSUZAIN,4.13333,48.45
3279,10,VOUGREY,4.23333,48.0833
3280,10,FRALIGNES,4.36667,48.1667
3281,10,CRANCEY,3.63333,48.5167
3282,10,SAINT-LEGER-SOUS-BRIENNE,4.5,48.4
3283,10,LA CHAPELLE-SAINT-LUC,4.05,48.3333
3284,10,CRESPY-LE-NEUF,4.6,48.4
3285,10,COURSAN-EN-OTHE,3.83333,48.0667
3286,10,ECHEMINES,3.83333,48.3833
3287,10,BLIGNY,4.61639,48.1717
3288,10,BAYEL,4.78333,48.2
3289,10,SAINTE-SAVINE,4.05,48.3
3290,10,FRESNOY-LE-CHATEAU,4.23333,48.2
3291,10,LE CHENE,4.18333,48.55
3292,10,COURTENOT,4.3,48.15
3293,10,PAISY-COSDON,3.71667,48.2333
3294,10,VILLE-SUR-TERRE,4.75,48.3333
3295,10,NEUVILLE-SUR-SEINE,4.41667,48.0333
3296,10,BRILLECOURT,4.36667,48.4667
3297,10,CHAMPIGNY-SUR-AUBE,4.06667,48.5667
3298,10,LA FOSSE-CORDUAN,3.65,48.45
3299,10,VIAPRES-LE-PETIT,4.03333,48.5667
3300,10,VILLERY,4.01667,48.1667
3301,10,BARBUISE,3.58333,48.55
3302,10,SAINT-LUPIEN,3.7,48.35
3303,10,MONTCEAUX-LES-VAUDES,4.16667,48.1667
3304,10,ROUILLY-SACEY,4.26667,48.35
3305,10,NOGENT-SUR-SEINE,3.5,48.4833
3306,10,VAL-D'AUZON,4.36334,48.407
3307,10,LA VENDUE-MIGNOT,4.11667,48.1667
3308,10,THIEFFRAIN,4.43333,48.2
3309,10,MESNIL-LA-COMTESSE,4.2,48.5
3310,10,FAY-LES-MARCILLY,3.6,48.4
3311,10,ASSENAY,4.06667,48.1833
3312,10,MESNIL-SAINT-LOUP,3.76667,48.3
3313,10,LES BORDES-AUMONT,4.11667,48.1833
3314,10,COUSSEGREY,4.01667,47.95
3315,10,JUVANCOURT,4.8,48.1167
3316,10,SAINT-MARTIN-DE-BOSSENAY,3.68333,48.4333
3317,10,VIVIERS-SUR-ARTAUT,4.5,48.1
3318,10,BOUY-SUR-ORVIN,3.5,48.4167
3319,10,MAIZIERES-LES-BRIENNE,4.58333,48.4333
3320,10,FONTAINE-MACON,3.5,48.4667
3321,10,CRENEY-PRES-TROYES,4.13333,48.3333
3322,10,MONTIER-EN-L'ISLE,4.66667,48.2667
3323,10,MONTGUEUX,3.96667,48.3
3324,10,BREVIANDES,4.1,48.25
3325,10,DIERREY-SAINT-JULIEN,3.83333,48.3167
3326,10,VIREY-SOUS-BAR,4.31667,48.1333
3327,10,BUXEUIL,4.4,48.05
3328,10,MUSSY-SUR-SEINE,4.5,47.9667
3329,10,SAINT-NABORD-SUR-AUBE,4.21667,48.5333
3330,10,MONTFEY,3.88333,48.0667
3331,10,BLIGNICOURT,4.53333,48.4667
3332,10,NOGENT-EN-OTHE,3.8,48.15
3333,10,GYE-SUR-SEINE,4.43333,48.0333
3334,10,AUXON,3.91667,48.1
3335,10,LES CROUTES,3.86667,48
3336,10,SAINT-AUBIN,3.55,48.4667
3337,10,MERY-SUR-SEINE,3.88333,48.5
3338,10,RACINES,3.85,48.05
3339,10,VOSNON,3.85,48.1
3340,10,LOCHES-SUR-OURCE,4.5,48.0667
3341,10,NOGENT-SUR-AUBE,4.31667,48.5
3342,10,SAINT-FLAVY,3.76667,48.4
3343,10,MAGNICOURT,4.38333,48.45
3344,10,POLISOT,4.36667,48.0833
3345,10,DOMMARTIN-LE-COQ,4.35,48.5
3346,10,SAINT-NICOLAS-LA-CHAPELLE,3.46667,48.5333
3347,10,VAUCOGNE,4.35,48.5333
3348,10,NEUVILLE-SUR-VANNE,3.78056,48.2556
3349,10,JEUGNY,4.03333,48.1333
3350,10,BREVONNES,4.4,48.3667
3351,10,PAYNS,3.96667,48.3833
3352,10,MARNAY-SUR-SEINE,3.55,48.5167
3353,10,MERGEY,4.01667,48.3833
3354,10,MESNIL-LETTRE,4.26667,48.45
3355,10,JUZANVIGNY,4.58333,48.4167
3356,10,VERPILLIERES-SUR-OURCE,4.56667,48.05
3357,10,SAINTE-MAURE,4.05,48.35
3358,10,FERREUX-QUINCEY,3.6125,48.4506
3359,10,BRIENNE-LE-CHATEAU,4.53333,48.4
3360,10,PREMIERFAIT,4.03333,48.5
3361,10,SOULAINES-DHUYS,4.73333,48.3667
3362,10,SAINT-ETIENNE-SOUS-BARBUISE,4.11667,48.5
3363,10,MESSON,3.9,48.2667
3364,10,RUMILLY-LES-VAUDES,4.21667,48.15
3365,10,AILLEVILLE,4.68333,48.25
3366,10,PLANTY,3.65,48.2667
3367,10,PONT-SUR-SEINE,3.6,48.5167
3368,10,TORCY-LE-PETIT,4.2,48.5333
3369,10,JAUCOURT,4.65,48.2667
3370,10,LONGCHAMP-SUR-AUJON,4.83333,48.15
3371,10,SAINT-GERMAIN,4.03333,48.25
3372,10,FONTETTE,4.61667,48.0833
3373,10,FULIGNY,4.7,48.3333
3374,10,PLESSIS-BARBUISE,3.58333,48.5667
3375,10,LAUBRESSEL,4.21667,48.3
3376,10,MESGRIGNY,3.88333,48.4833
3377,10,MAROLLES-LES-BAILLY,4.35,48.1833
3378,10,VILLENAUXE-LA-GRANDE,3.5575,48.5912
3379,10,VILLEMOIRON-EN-OTHE,3.78333,48.2
3380,10,PONT-SAINTE-MARIE,4.1,48.3167
3381,10,VAUPOISSON,4.23333,48.5167
3382,10,BALNOT-SUR-LAIGNES,4.36667,48.0333
3383,10,LA LOGE-AUX-CHEVRES,4.41667,48.2833
3384,10,MESNIL-SELLIERES,4.21667,48.3333
3385,10,CHAMOY,3.96667,48.1167
3386,10,MOLINS-SUR-AUBE,4.38333,48.4333
3387,10,BERCENAY-EN-OTHE,3.88333,48.2167
3388,10,COURCELLES-SUR-VOIRE,4.53333,48.4667
3389,10,EGUILLY-SOUS-BOIS,4.53333,48.1333
3390,10,BARBEREY-SAINT-SULPICE,4.03333,48.3333
3391,10,VANLAY,4.01667,48.0333
3392,10,BUXIERES-SUR-ARCE,4.45,48.1333
3393,10,MONTAULIN,4.2,48.25
3394,10,MAIZIERES-LA-GRANDE-PAROISSE,3.79056,48.5117
3395,10,BAROVILLE,4.72112,48.1923
3396,10,CHARMONT-SOUS-BARBUISE,4.16667,48.4167
3397,10,PERTHES-LES-BRIENNE,4.53333,48.4333
3398,10,TROUANS,4.23806,48.6298
3399,10,JESSAINS,4.58333,48.3
3400,10,THENNELIERES,4.18333,48.2833
3401,10,SOMMEVAL,3.96667,48.1667
3402,10,VILLEMORIEN,4.3,48.0833
3403,10,MARIGNY-LE-CHATEL,3.73333,48.4
3404,10,VERRICOURT,4.35,48.45
3405,10,BRAUX,4.47167,48.4842
3406,10,CHALETTE-SUR-VOIRE,4.43333,48.45
3407,10,FEUGES,4.11667,48.4
3408,10,COCLOIS,4.33333,48.4667
3409,10,AVANT-LES-MARCILLY,3.56667,48.4167
3410,10,FONTENAY-DE-BOSSERY,3.45,48.45
3411,10,VENDEUVRE-SUR-BARSE,4.46667,48.2333
3412,10,JUVANZE,4.56667,48.3167
3413,10,MONTPOTHIER,3.51667,48.5667
3414,10,LA VILLENEUVE-AU-CHENE,4.38333,48.2333
3415,10,LANDREVILLE,4.47362,48.072
3416,10,MONTIGNY-LES-MONTS,3.95,48.1
3417,10,AVANT-LES-RAMERUPT,4.28333,48.45
3418,10,PINEY,4.33333,48.3667
3419,10,CHARMOY,3.58639,48.4031
3420,10,ROMILLY-SUR-SEINE,3.71667,48.5167
3421,10,MERREY-SUR-ARCE,4.38333,48.1
3422,10,MAILLY-LE-CAMP,4.21667,48.6667
3423,10,BALNOT-LA-GRANGE,4.2,47.9833
3424,10,COURCEROY,3.41667,48.4667
3425,10,SAINT-ANDRE-LES-VERGERS,4.05,48.2833
3426,10,COURTERON,4.45,48.0167
3427,10,PROVERVILLE,4.7,48.2333
3428,10,POLISY,4.46667,48.0667
3429,10,AMANCE,4.51667,48.3
3430,10,THIL,4.78584,48.3475
3431,10,SEMOINE,4.08333,48.6833
3432,10,BOUY-LUXEMBOURG,4.26667,48.3833
3433,10,SAINT-LEGER-SOUS-MARGERIE,4.48333,48.5333
3434,10,GRANDVILLE,4.23333,48.6
3435,10,CHASEREY,4.06834,47.9581
3436,10,FRAVAUX,4.63333,48.2333
3437,10,POUAN-LES-VALLEES,4.06667,48.5333
3438,10,VILLY-EN-TRODES,4.38333,48.2
3439,10,ROUILLY-SAINT-LOUP,4.15,48.2667
3440,10,POUGY,4.36667,48.45
3441,10,LES NOES-PRES-TROYES,4.03333,48.3
3442,10,SAINT-MARDS-EN-OTHE,3.8,48.1667
3443,10,BUCHERES,4.11667,48.2333
3444,10,POIVRES,4.26667,48.6833
3445,10,FAUX-VILLECERF,3.73333,48.3333
3446,10,THORS,4.81667,48.3
3447,10,BALIGNICOURT,4.46667,48.5167
3448,10,METZ-ROBERT,4.11667,48.0667
3449,10,URVILLE,4.65,48.1667
3450,10,ERVY-LE-CHATEL,3.91667,48.0333
3451,10,GELANNES,3.66667,48.4833
3452,10,ROUVRES-LES-VIGNES,4.81667,48.2333
3453,10,BETIGNICOURT,4.45,48.45
3454,10,DROUPT-SAINT-BASLE,3.93333,48.4833
3455,10,HAMPIGNY,4.6,48.45
3456,10,BLAINCOURT-SUR-AUBE,4.45,48.3833
3457,10,SAINT-OULPH,3.86667,48.5167
3458,10,CHAUDREY,4.28333,48.5
3459,10,ORTILLON,4.25,48.5167
3460,10,FOUCHERES,4.26667,48.15
3461,10,EAUX-PUISEAUX,3.88333,48.1167
3462,10,CHAVANGES,4.56667,48.5167
3463,10,ARRELLES,4.28333,48.05
3464,10,MATHAUX,4.48333,48.3667
3465,10,GUMERY,3.43333,48.45
3466,10,ROSIERES-PRES-TROYES,4.06667,48.2667
3467,10,EPAGNE,4.46667,48.4
3468,10,LONGEVILLE-SUR-MOGNE,4.06084,48.1489
3469,10,VAUCHONVILLIERS,4.53333,48.2667
3470,10,SAINT-LOUP-DE-BUFFIGNY,3.63333,48.45
3471,10,PRASLIN,4.2,48.05
3472,10,VALLENTIGNY,4.58333,48.45
3473,10,PERIGNY-LA-ROSE,3.63333,48.55
3474,10,MACHY,4.05,48.1333
3475,10,COLOMBE-LA-FOSSE,4.8,48.2667
3476,10,VILLIERS-LE-BOIS,4.18333,47.95
3477,10,SOULIGNY,4,48.2
3478,10,ARCONVILLE,4.71667,48.1667
3479,10,PLAINES-SAINT-LANGE,4.46667,47.9833
3480,10,DROUPT-SAINTE-MARIE,3.91667,48.5
3481,10,RANCES,4.55,48.4667
3482,10,VILLE-SUR-ARCE,4.45,48.1167
3483,10,VOIGNY,4.76667,48.2333
3484,10,VILLERET,4.58333,48.4833
3485,10,BRIEL-SUR-BARSE,4.35,48.2167
3486,10,SAINT-CHRISTOPHE-DODINICOURT,4.46667,48.4333
3487,10,SAINT-BENOIST-SUR-VANNE,3.66667,48.2333
3488,10,VAUDES,4.18333,48.1833
3489,10,BERGERES,4.66667,48.1833
3490,10,DONNEMENT,4.43333,48.5167
3491,10,PARGUES,4.19778,48.0323
3492,10,SAINT-PARRES-AUX-TERTRES,4.11667,48.3
3493,10,TURGY,4.05,48.0167
3494,10,MAROLLES-SOUS-LIGNIERES,3.91667,47.95
3495,10,CHAUMESNIL,4.6,48.3667
3496,10,CHAOURCE,4.13333,48.0667
3497,10,DIENVILLE,4.53333,48.35
3498,10,PRUGNY,3.95,48.25
3499,10,ASSENCIERES,4.2,48.35
3500,10,LONGPRE-LE-SEC,4.51667,48.1833
3501,10,SAULCY,4.83333,48.2833
3502,10,DAVREY,3.95,48.05
3503,10,ARSONVAL,4.65,48.2667
3504,10,CHESLEY,4.11667,47.9667
3505,10,BAR-SUR-AUBE,4.71667,48.2333
3506,10,BOURANTON,4.18333,48.3167
3507,10,MESNIL-SAINT-PERE,4.33333,48.25
3508,10,EPOTHEMONT,4.65,48.4167
3509,10,AVON-LA-PEZE,3.65,48.3833
3510,10,ORIGNY-LE-SEC,3.76667,48.4667
3511,10,VILLEMEREUIL,4.08333,48.2
3512,10,CHAMP-SUR-BARSE,4.4,48.2333
3513,10,LIREY,4.05,48.15
3514,10,VILLIERS-HERBISSE,4.11667,48.6333
3515,10,MARAYE-EN-OTHE,3.85,48.1667
3516,10,PRUNAY-BELLEVILLE,3.78333,48.3667
3517,10,NOE-LES-MALLETS,4.56667,48.1
3518,10,MAGNY-FOUCHARD,4.53333,48.25
3519,10,CHERVEY,4.5,48.1333
3520,10,ALLIBAUDIERES,4.11667,48.5833
3521,10,LES LOGES-MARGUERON,4.11667,48.0833
3522,10,VILLACERF,3.98333,48.4
3523,10,MAISONS-LES-CHAOURCE,4.16667,48.0167
3524,10,LA ROTHIERE,4.56667,48.35
3525,10,FRESNAY,4.75112,48.3145
3526,10,AIX-EN-OTHE,3.73333,48.2167
3527,10,MARCILLY-LE-HAYER,3.63333,48.35
3528,10,MONTREUIL-SUR-BARSE,4.3,48.2167
3529,10,VILLEMOYENNE,4.23333,48.1833
3530,10,MEURVILLE,4.61667,48.2
3531,10,DOSNON,4.23333,48.6167
3532,10,VILLY-LE-BOIS,4.1,48.1667
3533,10,SALON,4,48.6333
3534,10,ARCIS-SUR-AUBE,4.13333,48.5333
3535,10,PARS-LES-ROMILLY,3.73333,48.4833
3536,10,PARS-LES-CHAVANGES,4.5,48.5
3537,10,LUYERES,4.2,48.3833
3538,10,COURTAOULT,3.86667,48.0167
3539,10,RAMERUPT,4.3,48.5167
3540,10,CORMOST,4.13333,48.1667
3541,10,RUVIGNY,4.18333,48.2667
3542,10,CHAMPFLEURY,4.00611,48.617
3543,10,MOUSSEY,4.1,48.2167
3544,10,BOSSANCOURT,4.6,48.2833
3545,10,LAINES-AUX-BOIS,3.98333,48.2333
3546,10,JONCREUIL,4.61667,48.5167
3547,10,LASSICOURT,4.48917,48.4428
3548,10,VILLENEUVE-AU-CHEMIN,3.85,48.0833
3549,10,RILLY-SAINTE-SYRE,3.95,48.45
3550,10,LONGSOLS,4.28333,48.4333
3551,10,LE PAVILLON-SAINTE-JULIE,3.9,48.3667
3552,10,SAINT-MESMIN,3.93333,48.45
3553,10,ARREMBECOURT,4.6,48.55
3554,10,LA RIVIERE-DE-CORPS,4.03333,48.2833
3555,10,VILLETTE-SUR-AUBE,4.1,48.5333
3556,10,ORVILLIERS-SAINT-JULIEN,3.83333,48.45
3557,10,LA VILLENEUVE-AU-CHATELOT,3.61195,48.5503
3558,10,VOUE,4.11667,48.4667
3559,10,LA LOUPTIERE-THENARD,3.43333,48.3833
3560,10,UNIENVILLE,4.55,48.3333
3561,10,ENGENTE,4.75,48.2667
3562,10,BOURDENAY,3.58778,48.3592
3563,10,TORVILLIERS,3.96667,48.2667
3564,10,SAVIERES,3.95,48.4167
3565,10,POUY-SUR-VANNES,3.58333,48.3
3566,10,BUCEY-EN-OTHE,3.86667,48.2667
3567,10,SAINT-PARRES-LES-VAUDES,4.21667,48.1667
3568,10,VINETS,4.23333,48.5333
3569,10,BOUILLY,4,48.2
3570,10,SAINT-HILAIRE-SOUS-ROMILLY,3.66667,48.5167
3571,10,VAUCHASSIS,3.91667,48.2167
3572,10,MACEY,3.91667,48.3
3573,10,LANTAGES,4.21667,48.0667
3574,10,VALLANT-SAINT-GEORGES,3.9,48.4667
3575,10,LA SAULSOTTE,3.5,48.5333
3576,10,LES RICEYS,4.36667,47.9833
3577,10,LA LOGE-POMBLIN,4.03333,48.05
3578,10,BERULLE,3.66667,48.1833
3579,10,LES GRANDES-CHAPELLES,4.01667,48.4667
3580,10,BERCENAY-LE-HAYER,3.58333,48.3333
3581,10,ROSNAY-L'HOPITAL,4.5,48.4667
3582,10,VILLEMAUR-SUR-VANNE,3.73333,48.25
3583,10,ONJON,4.28333,48.4
3584,10,FONTVANNES,3.86667,48.2833
3585,10,TRANCAULT,3.53333,48.3667
3586,10,CLEREY,4.2,48.2
3587,10,TRAINEL,3.45,48.4167
3588,10,CHANNES,4.25,47.9333
3589,10,PETIT-MESNIL,4.58333,48.35
3590,10,DOSCHES,4.25,48.3167
3591,10,DIERREY-SAINT-PIERRE,3.83333,48.3333
3592,10,LENTILLES,4.61667,48.4833
3593,10,ARGANCON,4.6,48.25
3594,10,CHAMPIGNOL-LEZ-MONDEVILLE,4.68333,48.1333
3595,10,ISLE-AUMONT,4.13333,48.2167
3596,10,LONGUEVILLE-SUR-AUBE,3.91667,48.55
3597,10,VERRIERES,4.14806,48.2328
3598,10,TROYES,4.08333,48.3
3599,10,MONTMARTIN-LE-HAUT,4.55,48.2167
3600,10,ESSOYES,4.53333,48.0667
3601,10,COLOMBE-LE-SEC,4.8,48.25
3602,10,LA CHAISE,4.66667,48.3667
3603,10,LUSIGNY-SUR-BARSE,4.26667,48.25
3604,10,DOLANCOURT,4.61667,48.2667
3605,10,VILLE-SOUS-LA-FERTE,4.78333,48.1167
3606,10,COURTERANGES,4.23333,48.2667
3607,10,CELLES-SUR-OURCE,4.4,48.0833
3608,10,VILLELOUP,3.86667,48.3667
3609,10,CUNFIN,4.66667,48.05
3610,10,ECLANCE,4.63333,48.3
3611,10,MAISONS-LES-SOULAINES,4.78333,48.2833
3612,10,CHACENAY,4.53333,48.1167
3613,10,VALLIERES,4.05,48
3614,10,CHAPELLE-VALLON,4.03333,48.4333
3615,10,SAINT-THIBAULT,4.13333,48.2
3616,10,BOULAGES,3.91667,48.5833
3617,10,MAISON-DES-CHAMPS,4.56667,48.25
3618,10,LE MERIOT,3.45,48.5
3619,10,MOREMBERT,4.33333,48.5
3620,10,NOZAY,4.1,48.5167
3621,10,RIGNY-LA-NONNEUSE,3.66667,48.4167
3622,10,VILLADIN,3.68333,48.3167
3623,10,VERNONVILLIERS,4.68333,48.3167
3624,10,JAVERNANT,4,48.1667
3625,10,RADONVILLIERS,4.51667,48.3667
3626,10,OSSEY-LES-TROIS-MAISONS,3.75,48.4333
3627,10,SOLIGNY-LES-ETANGS,3.5,48.4
3628,10,BAR-SUR-SEINE,4.36667,48.1167
3629,10,LESMONT,4.41667,48.4333
3630,10,AVREUIL,4,48.05
3631,10,TRANNES,4.58333,48.3
3632,10,BEUREY,4.46667,48.1833
3633,10,ORMES,4.11667,48.55
3634,10,CHAPPES,4.25,48.1667
